order_id,customer_id,customer_name,category,sub_category,unit_price,quantity,discount_pct,payment_method,order_date,shipping_status,region,state
ORD-101491,CUST-2421,Patricia Taylor,Books,Children's,563.01,4,,PayPal,2022-11-04,Delivered,East,Wisconsin
ORD-108983,CUST-5433,Mary Jackson,Books,Non-Fiction,832.37,4,0,PayPal,03/19/2022,Cancelled,West,Nevada
ORD-103800,CUST-5816,William Allen,  Beauty  ,Makeup,448.05,1,0,paypal,29-Aug-2022,Shipped,Central,Missouri
ORD-105049,CUST-5699,Donald Johnson,Sports,Outdoor Gear,781.37,5,0,PayPal,2022-10-25,Processing,North,New York
ORD-103445,CUST-1834,Patricia Harris,Food & Beverage,Supplements,976.02,2,0,Credit Card,04/09/2022,Shipped,South,Texas
ORD-102791,CUST-5619,Susan Thomas,CLOTHING,Footwear,1471.81,3,10,Gift Card,04/14/2023,Processing,Central,Iowa
ORD-106104,CUST-5590,Sarah Lewis,Beauty,Makeup,194.32,9,5,Debit Card,04-May-2023,Cancelled,Central,Minnesota
ORD-110166,CUST-3972,Mary Jones,Home & Garden,Furniture,630.58,2,0,credit card,11-Feb-2022,Cancelled,North,Massachusetts
ORD-111601,CUST-5206,James Thompson,CLOTHING,Accessories,1255.53,4,10,GIFT CARD,2022-09-01,Delivered,North,Pennsylvania
ORD-103692,CUST-1406,Anthony White,Electronics,Headphones,1163.99,2,,Bank Transfer,24-May-2022,Returned,South,Florida
ORD-107447,CUST-3574,Mary Lewis,Sports,Fitness Equipment,387.75,9,0,Debit Card,04/19/2024,Returned,South,Virginia
ORD-101606,CUST-1828,Betty Robinson,Electronics,Cameras,106.08,9,10,PayPal,11/11/2023,Delivered,Central,Minnesota
ORD-109990,CUST-1835,Thomas King,Toys,STEM Toys,678.32,1,0,debit card,2024-02-20,Cancelled,North,Pennsylvania
ORD-102177,CUST-2199,Charles Thomas,Beauty,Makeup,966.11,7,5,Debit Card,29-Aug-2023,  Cancelled  ,West,Arizona
ORD-107372,CUST-2856,Nancy Lewis,BOOKS,Children's,153.75,1,10,BANK TRANSFER,06/01/2022,Delivered,South,North Carolina
ORD-112413,CUST-1937,Donald Walker,Clothing,Kids' Wear,1458.2,6,0,Gift Card,03-May-2022,Delivered,East,Indiana
ORD-113251,CUST-2851,Jennifer Miller,electronics,Tablets,664.83,4,5,Debit Card,2022-06-01,CANCELLED,North,New York
ORD-100735,CUST-3410,Karen Johnson,  Food & Beverage  ,Organic,1316.41,6,10,Credit Card,2022-08-19,Cancelled,West,Washington
ORD-107820,CUST-5381,Nancy White,Home & Garden,Bedding,534.86,9,0,DEBIT CARD,12-May-2023,  Shipped  ,South,Florida
ORD-101010,CUST-4162,Barbara King,Home & Garden,Lighting,335.71,6,0,  Debit Card  ,26-Nov-2022,  Processing  ,Central,Kansas
ORD-106647,CUST-3168,Christopher Thomas,Toys,Action Figures,1344.9,9,10,PAYPAL,12-Sep-2023,shipped,North,Massachusetts
ORD-103221,CUST-4260,,Toys,Puzzles,246.24,2,5,Gift Card,20-Mar-2022,Cancelled,East,Indiana
ORD-107364,CUST-3802,Jessica Wright,Food & Beverage,Beverages,722.8,8,10,Gift Card,29-Sep-2023,Cancelled,South,Texas
ORD-110669,CUST-1871,Mary Anderson,Books,Fiction,153.3,9,5,Gift Card,03/02/2024,Processing,Central,Kansas
ORD-103479,CUST-2415,Patricia Martin,Books,Children's,605.82,8,0,DEBIT CARD,28-Apr-2023,PROCESSING,West,Nevada
ORD-106857,CUST-2444,Charles Jones,sports,Water Sports,416.41,7,0,PayPal,11-May-2024,Returned,North,Pennsylvania
ORD-113063,CUST-5811,Sandra Williams,CLOTHING,Women's Wear,1461.03,4,25,Credit Card,02/06/2024,  Cancelled  ,Central,Minnesota
ORD-102439,CUST-3254,Donald White,Sports,Outdoor Gear,235.45,2,10,debit card,2023-05-05,Shipped,Central,Kansas
ORD-100487,CUST-4809,John Brown,Electronics,Laptops,425.04,2,0,Credit Card,09/01/2023,delivered,West,California
ORD-111751,CUST-4967,Sandra King,HOME & GARDEN,Lighting,1287.7,7,5,Debit Card,2024-01-30,DELIVERED,East,Illinois
ORD-113362,CUST-3533,Barbara Thomas,Toys,Puzzles,537.47,8,,GIFT CARD,2022-11-14,Cancelled,West,Nevada
ORD-100088,CUST-1542,David Wright,Clothing,Women's Wear,1331.38,2,0,Debit Card,01/23/2023,Shipped,Central,Colorado
ORD-114052,CUST-4684,Emily Garcia,ELECTRONICS,Smartphones,1010.61,9,5,Credit Card,2022-06-24,Shipped,South,North Carolina
ORD-103315,CUST-3222,Lisa Lewis,Electronics,Smartphones,994.22,1,0,Gift Card,2024-05-21,Cancelled,North,Massachusetts
ORD-113677,CUST-2303,Anthony Walker,Beauty,Personal Care,1333.63,2,0,Gift Card,2022-06-28,Delivered,East,Michigan
ORD-110821,CUST-5764,James Allen,Home & Garden,Bedding,87.55,2,10,PayPal,2023-02-04,Delivered,East,Ohio
ORD-101522,CUST-3351,Anthony Brown,Books,Children's,530.68,5,10,PayPal,10/03/2023,Returned,East,Michigan
ORD-103860,CUST-4304,Lisa White,beauty,Makeup,1222.93,5,,Bank Transfer,08-Jan-2022,Shipped,East,Illinois
ORD-104450,CUST-2318,John Harris,food & beverage,Coffee & Tea,632.92,3,10,PayPal,09/29/2022,Processing,North,Connecticut
ORD-105226,CUST-4252,Jessica Harris,food & beverage,Supplements,877.04,2,,PayPal,2023-09-26,Cancelled,West,Washington
ORD-105893,CUST-2675,Susan Brown,Home & Garden,Garden Tools,292.51,8,5,PayPal,03/04/2024,processing,Central,Iowa
ORD-105707,CUST-3992,Donald Miller,Electronics,Headphones,159.7,3,5,Gift Card,09/14/2022,Shipped,Central,Kansas
ORD-113722,CUST-5911,Matthew Robinson,Toys,STEM Toys,336.39,9,0,PayPal,2024-03-16,Cancelled,South,Georgia
ORD-102820,CUST-4426,,Toys,STEM Toys,1389.66,3,15,Gift Card,2022-10-13,Delivered,North,Massachusetts
ORD-112811,CUST-1163,Sandra Lewis,Sports,Cycling,890.77,8,0,  Gift Card  ,04/03/2022,  Shipped  ,West,Oregon
ORD-107664,CUST-4293,Joseph Smith,Beauty,Personal Care,539.48,3,10,Gift Card,10-Oct-2023,Cancelled,North,New Jersey
ORD-112087,CUST-3068,Patricia King,Beauty,Haircare,851.45,4,,Gift Card,2024-05-26,,West,Washington
ORD-109217,CUST-2864,Patricia King,Home & Garden,Bedding,1366.64,,5,Credit Card,02/20/2023,CANCELLED,East,Michigan
ORD-100387,CUST-1326,Mary Brown,Clothing,Kids' Wear,270.27,9,20,Debit Card,2022-04-28,CANCELLED,East,Ohio
ORD-110776,CUST-5372,Michael Garcia,beauty,Skincare,454.93,6,,PayPal,2022-10-10,Shipped,South,North Carolina
ORD-106345,CUST-5883,Lisa King,Electronics,Laptops,114.26,9,0,PayPal,2023-10-20,  Returned  ,East,Illinois
ORD-100914,CUST-5058,Barbara Miller,Books,Fiction,830.31,9,5,Bank Transfer,14-Mar-2023,Processing,South,Texas
ORD-102805,CUST-2140,Jessica Taylor,Beauty,Skincare,1466.08,8,0,Credit Card,2022-11-27,Delivered,Central,Colorado
ORD-112835,CUST-5529,David Thomas,Toys,STEM Toys,986.65,8,0,Bank Transfer,05/25/2023,Delivered,South,Texas
ORD-104046,CUST-4140,Daniel Thompson,Electronics,Headphones,498.78,1,0,Debit Card,22-Jun-2024,Cancelled,Central,Iowa
ORD-102009,CUST-3682,Mary Robinson,Books,Fiction,733.92,5,0,  Debit Card  ,06-Aug-2022,Shipped,South,Texas
ORD-103024,CUST-2359,Sarah Davis,Home & Garden,Furniture,89.6,7,0,Bank Transfer,2022-11-19,Cancelled,South,Texas
ORD-107482,CUST-4588,Margaret Anderson,Home & Garden,Bedding,662.0,5,0,Bank Transfer,2023-05-31,Returned,North,Massachusetts
ORD-107402,CUST-5813,Sarah White,BOOKS,Academic,860.75,5,10,,12/28/2023,Returned,East,Michigan
ORD-108261,CUST-3382,Nancy Thomas,Electronics,Smartphones,279.27,5,10,,26-Sep-2023,SHIPPED,West,California
ORD-111816,CUST-5858,Betty Robinson,TOYS,STEM Toys,856.71,2,0,Bank Transfer,22-Jun-2024,Returned,West,Oregon
ORD-112501,CUST-5712,Sandra Martin,Books,Children's,,,0,Credit Card,2022-07-25,Processing,West,Nevada
ORD-104533,CUST-2259,Sandra Harris,BOOKS,Comics,463.09,1,0,Credit Card,2024-03-06,Cancelled,South,Texas
ORD-103708,CUST-1210,Nancy Miller,Beauty,Skincare,426.02,9,0,GIFT CARD,2023-09-12,Processing,Central,Minnesota
ORD-101470,CUST-1644,Daniel Thomas,food & beverage,Coffee & Tea,852.69,8,0,Gift Card,2023-03-25,Cancelled,South,North Carolina
ORD-104303,CUST-5276,Jennifer Jones,Home & Garden,Kitchenware,882.0,3,5,Gift Card,03/21/2022,processing,South,Georgia
ORD-112334,CUST-3150,Nancy Harris,clothing,Women's Wear,517.19,1,0,Debit Card,11/02/2023,Processing,West,Nevada
ORD-104029,CUST-3567,Karen Lewis,Sports,Cycling,543.91,8,20,Credit Card,2024-06-05,RETURNED,Central,Missouri
ORD-109954,CUST-1176,Christopher Thompson,Electronics,Headphones,253.47,2,0,Debit Card,2024-04-07,Delivered,West,California
ORD-112929,CUST-1687,Margaret Harris,beauty,Skincare,1202.04,5,0,  PayPal  ,12-Sep-2022,Processing,South,Virginia
ORD-106818,CUST-4409,Jessica Jackson,  Food & Beverage  ,Snacks,1289.96,7,15,Gift Card,03-Jul-2023,Returned,West,Nevada
ORD-112464,CUST-2229,Charles Thomas,ELECTRONICS,Smartphones,447.43,3,10,Credit Card,23-Jun-2022,,North,Connecticut
ORD-103299,CUST-1100,Betty Thomas,Books,Children's,1206.7,6,15,Credit Card,25-Dec-2022,Shipped,North,Pennsylvania
ORD-111842,CUST-1263,,Home & Garden,Furniture,1330.67,6,0,Gift Card,01/03/2024,Shipped,East,Michigan
ORD-102215,CUST-3353,Thomas Robinson,Electronics,Laptops,460.6,9,0,Gift Card,12/06/2023,Processing,Central,Missouri
ORD-102900,CUST-2616,Michael White,Toys,Dolls,196.16,5,0,Bank Transfer,24-Mar-2023,Delivered,East,Michigan
ORD-111177,CUST-2440,Mark Young,food & beverage,Organic,1465.57,5,0,Gift Card,19-Apr-2023,Processing,South,Texas
ORD-112597,CUST-5862,Jennifer Taylor,Electronics,Laptops,660.45,2,0,Credit Card,2023-09-12,Cancelled,South,North Carolina
ORD-104679,CUST-4318,Anthony Smith,sports,Water Sports,948.91,5,0,Bank Transfer,11-Dec-2023,Cancelled,Central,Iowa
ORD-103017,CUST-1961,Matthew Wilson,Toys,Action Figures,609.77,6,10,Bank Transfer,08-Jun-2022,Shipped,Central,Missouri
ORD-113071,CUST-2714,Anthony Johnson,Sports,Team Sports,1294.26,1,0,,2022-04-21,  Shipped  ,East,Ohio
ORD-104600,CUST-2720,Thomas Jones,Electronics,Tablets,301.95,1,5,Debit Card,12/06/2022,SHIPPED,South,Texas
ORD-104216,CUST-4369,Matthew Davis,Home & Garden,Furniture,67.16,7,0,Gift Card,04/14/2023,Shipped,East,Illinois
ORD-106101,CUST-1372,Michael Jackson,Sports,Team Sports,1085.41,3,10,BANK TRANSFER,29-Feb-2024,Cancelled,North,Connecticut
ORD-113553,CUST-5991,James Robinson,Sports,Water Sports,328.58,3,5,Credit Card,05-Nov-2022,Shipped,North,Connecticut
ORD-100411,CUST-2822,Patricia Thompson,beauty,Skincare,1425.34,6,0,Bank Transfer,2023-07-26,Delivered,North,New Jersey
ORD-103755,CUST-4901,Mark Garcia,Home & Garden,Bedding,289.96,7,10,PayPal,06-Jun-2024,Cancelled,West,Washington
ORD-104851,CUST-5417,Margaret Wilson,Toys,Puzzles,575.52,1,0,PayPal,2022-04-13,SHIPPED,Central,Minnesota
ORD-104993,CUST-4725,Anthony Jackson,Beauty,Makeup,974.45,3,0,PayPal,08/08/2023,Returned,North,New York
ORD-110479,CUST-5332,Barbara Lewis,Home & Garden,Bedding,536.38,,25,Bank Transfer,2022-06-28,Shipped,North,New York
ORD-102267,CUST-1781,Lisa Young,Toys,STEM Toys,1055.44,2,15,PayPal,03-Feb-2024,Delivered,North,Connecticut
ORD-106126,CUST-3768,Richard Robinson,Clothing,Men's Wear,767.04,5,20,PayPal,2022-01-07,Processing,North,New York
ORD-106930,CUST-3417,Mary Jackson,Books,Comics,484.24,7,,  Debit Card  ,2022-01-02,Shipped,West,California
ORD-102081,CUST-4743,Donald Davis,Food & Beverage,Beverages,102.48,6,0,PayPal,10-Jun-2022,Processing,West,Nevada
ORD-100351,CUST-2725,Emily Harris,Books,Children's,1285.45,5,0,PayPal,2022-02-01,Delivered,West,Nevada
ORD-108499,CUST-1862,Robert Garcia,Sports,Cycling,,6,0,Bank Transfer,2023-01-01,Cancelled,Central,Minnesota
ORD-102968,CUST-2118,Jessica Brown,Home & Garden,Furniture,,1,0,PayPal,02/16/2022,Delivered,Central,Kansas
ORD-109267,CUST-2672,James Thompson,Beauty,Makeup,423.8,8,0,Gift Card,2024-01-31,Shipped,East,Ohio
ORD-101035,CUST-4113,Christopher Robinson,Toys,STEM Toys,1045.95,2,0,paypal,2022-06-22,processing,Central,Kansas
ORD-108689,CUST-2659,Daniel Williams,Clothing,Kids' Wear,286.15,7,10,Gift Card,05/07/2024,Delivered,Central,Missouri
ORD-101748,CUST-5766,Sandra Davis,Food & Beverage,Supplements,1141.63,8,0,Gift Card,19-Dec-2022,RETURNED,East,Ohio
ORD-112514,CUST-3964,Karen Thomas,  Electronics  ,Laptops,1190.3,3,0,Credit Card,08/31/2022,Delivered,South,Georgia
ORD-102145,CUST-3570,,  Books  ,Comics,1233.35,7,0,Gift Card,2023-12-30,Processing,North,Connecticut
ORD-114650,CUST-5696,Joseph Jackson,Electronics,Headphones,331.57,3,0,Debit Card,09/10/2022,cancelled,North,Massachusetts
ORD-101623,CUST-2945,Anthony Smith,Home & Garden,Lighting,1436.65,8,0,  PayPal  ,2024-05-24,Returned,Central,Minnesota
ORD-108880,CUST-2594,Joseph Miller,Sports,Team Sports,879.76,3,5,gift card,2022-04-02,RETURNED,Central,Kansas
ORD-109296,CUST-5295,Thomas Taylor,books,Children's,1314.2,1,0,debit card,02-Oct-2022,cancelled,West,Arizona
ORD-107173,CUST-3523,Michael Davis,Toys,Action Figures,1125.84,3,5,Credit Card,2022-04-06,Shipped,West,Washington
ORD-111079,CUST-3961,Daniel Brown,Toys,Puzzles,1229.65,3,5,Credit Card,2022-03-30,Processing,East,Ohio
ORD-105513,CUST-4001,Jessica Young,Sports,Fitness Equipment,1062.89,4,20,Bank Transfer,07-Aug-2022,processing,East,Wisconsin
ORD-110565,CUST-1975,Mary Taylor,Toys,Board Games,1059.14,2,5,Debit Card,13-Aug-2022,,Central,Iowa
ORD-103128,CUST-5255,Barbara Thompson,Electronics,Tablets,1427.48,6,5,Credit Card,07-Feb-2022,Returned,East,Michigan
ORD-111379,CUST-5199,Ashley Williams,Clothing,Footwear,303.03,7,0,Credit Card,2022-03-23,Processing,North,Massachusetts
ORD-112195,CUST-5068,William King,TOYS,Board Games,677.27,6,10,Gift Card,2022-02-20,Returned,Central,Minnesota
ORD-108457,CUST-3557,William Jackson,books,Fiction,576.06,2,15,Bank Transfer,2023-11-30,Shipped,North,New Jersey
ORD-106214,CUST-1844,Robert Lewis,Beauty,Makeup,1160.4,9,0,,06/08/2023,Returned,North,Pennsylvania
ORD-106440,CUST-5522,Sarah Miller,SPORTS,Water Sports,406.95,4,5,bank transfer,11-Mar-2024,Processing,Central,Iowa
ORD-103745,CUST-2863,Daniel Jackson,Food & Beverage,Snacks,322.61,1,0,GIFT CARD,08/08/2022,Delivered,North,Connecticut
ORD-103314,CUST-3620,Thomas Williams,Clothing,Footwear,330.41,9,10,Gift Card,03-Jan-2024,Returned,North,Massachusetts
ORD-114421,CUST-4154,Linda Smith,Sports,Team Sports,809.82,5,0,Credit Card,2024-04-22,Cancelled,West,Oregon
ORD-105129,CUST-2074,Robert Jones,Electronics,Headphones,1278.81,8,,DEBIT CARD,04-Feb-2022,shipped,South,North Carolina
ORD-114539,CUST-2312,Margaret Harris,Home & Garden,Lighting,494.01,5,0,Bank Transfer,09/30/2023,Returned,West,Washington
ORD-101844,CUST-4636,Christopher Garcia,Toys,Puzzles,1414.9,3,10,gift card,15-Dec-2022,Processing,South,Texas
ORD-112004,CUST-3480,Charles Allen,Books,Comics,795.39,9,0,PayPal,07/15/2022,shipped,West,Washington
ORD-101580,CUST-2056,John Brown,Clothing,Men's Wear,351.76,5,5,,28-Jul-2022,Cancelled,North,Massachusetts
ORD-101254,CUST-1429,David Martin,Clothing,Kids' Wear,1029.92,1,10,Debit Card,2024-01-19,Returned,North,Connecticut
ORD-109629,CUST-3107,Sandra Williams,Beauty,Skincare,581.28,4,0,PayPal,20-Jan-2023,Cancelled,East,Michigan
ORD-114276,CUST-1985,Susan White,Clothing,Kids' Wear,284.65,1,0,Bank Transfer,18-Sep-2022,SHIPPED,South,North Carolina
ORD-102807,CUST-2982,Linda Smith,Clothing,Accessories,246.7,,10,paypal,27-Feb-2022,Delivered,East,Ohio
ORD-108061,CUST-1999,Donald Walker,Toys,Board Games,389.39,8,0,Bank Transfer,2022-10-28,Returned,North,Massachusetts
ORD-102406,CUST-2971,Thomas Garcia,Electronics,Headphones,550.07,2,0,Debit Card,2024-01-16,Processing,South,Texas
ORD-103344,CUST-5847,John Davis,Home & Garden,Furniture,713.51,2,0,Gift Card,21-Mar-2022,Delivered,Central,Iowa
ORD-111822,CUST-4525,Robert Thomas,Sports,Water Sports,657.35,7,0,Debit Card,31-Mar-2023,Shipped,West,Nevada
ORD-102861,CUST-1950,Anthony Allen,HOME & GARDEN,Bedding,427.31,2,0,Credit Card,23-Sep-2022,processing,North,Pennsylvania
ORD-105613,CUST-3170,James Smith,Books,Academic,370.76,4,0,PayPal,2023-12-29,Delivered,West,California
ORD-102483,CUST-1422,Sandra Wilson,Clothing,Women's Wear,227.45,1,0,Bank Transfer,15-Jan-2023,  Shipped  ,South,Texas
ORD-111784,CUST-3533,Susan Walker,Clothing,Footwear,1001.47,4,15,paypal,2022-08-17,Delivered,Central,Colorado
ORD-104952,CUST-2435,Charles Davis,electronics,Headphones,605.81,5,0,PayPal,03-Oct-2022,Returned,North,Pennsylvania
ORD-103991,CUST-2829,Emily Garcia,CLOTHING,Kids' Wear,320.63,9,15,Credit Card,01/04/2022,delivered,Central,Missouri
ORD-113266,CUST-5284,David Brown,Books,Non-Fiction,37.05,5,15,PayPal,2024-02-21,Processing,East,Wisconsin
ORD-114925,CUST-3828,Anthony Wright,Clothing,Kids' Wear,402.19,9,10,Credit Card,2023-05-24,Delivered,West,Nevada
ORD-114664,CUST-1232,,Home & Garden,Bedding,209.97,3,0,bank transfer,2023-12-29,returned,East,Michigan
ORD-111759,CUST-2160,Patricia Smith,Home & Garden,Garden Tools,766.32,2,5,PayPal,23-Apr-2023,Shipped,Central,Missouri
ORD-108283,CUST-3840,Ashley Harris,Home & Garden,Furniture,497.42,9,0,Credit Card,2022-08-01,Shipped,South,North Carolina
ORD-101270,CUST-5271,Sarah Allen,BEAUTY,Haircare,1044.0,7,25,Credit Card,10/03/2022,Processing,North,New Jersey
ORD-110423,CUST-2197,,Electronics,Tablets,494.43,9,15,PayPal,03/19/2024,Processing,East,Illinois
ORD-100099,CUST-3020,Matthew Taylor,Clothing,Footwear,166.3,7,0,Credit Card,2024-03-23,Processing,East,Michigan
ORD-109340,CUST-5663,Susan Davis,Sports,Fitness Equipment,1012.63,6,0,,10/05/2023,Delivered,South,Georgia
ORD-106390,CUST-1511,Sarah Jackson,Clothing,Kids' Wear,136.77,1,0,PayPal,2024-04-30,Delivered,East,Michigan
ORD-112081,CUST-4093,Lisa Johnson,Beauty,Personal Care,940.26,2,20,PayPal,2022-03-04,processing,East,Michigan
ORD-108724,CUST-2666,Nancy Martin,clothing,Men's Wear,1299.26,1,5,Bank Transfer,2023-04-11,Shipped,West,Washington
ORD-101086,CUST-3830,Mary Brown,Beauty,Personal Care,922.05,9,0,Bank Transfer,2024-03-12,Returned,North,New Jersey
ORD-100290,CUST-1561,Ashley Harris,Books,Non-Fiction,50.6,6,0,Gift Card,27-Jan-2023,Cancelled,East,Illinois
ORD-110097,CUST-5375,Christopher Allen,Sports,Team Sports,1082.62,2,0,GIFT CARD,15-Jan-2023,Delivered,East,Michigan
ORD-100764,CUST-3265,Linda Brown,Home & Garden,Garden Tools,55.13,2,0,,13-Aug-2022,Returned,South,Texas
ORD-107583,CUST-5150,Sandra Garcia,Toys,Board Games,184.64,6,0,DEBIT CARD,04-Sep-2023,PROCESSING,North,New Jersey
ORD-112552,CUST-1989,James Harris,Home & Garden,Kitchenware,437.66,2,15,PayPal,2023-04-07,Processing,South,Virginia
ORD-103942,CUST-4946,Christopher Miller,electronics,Laptops,130.77,2,20,Credit Card,2024-04-29,processing,Central,Minnesota
ORD-108494,CUST-5692,Anthony Garcia,toys,Action Figures,282.82,3,0,,03/19/2024,Shipped,South,Virginia
ORD-106126,CUST-3768,Richard Robinson,Clothing,Men's Wear,767.04,5,20,PayPal,2022-01-07,Processing,North,New York
ORD-101921,CUST-2490,Joseph Robinson,Books,Non-Fiction,9.81,1,20,Gift Card,08/05/2023,Processing,South,Texas
ORD-106323,CUST-2954,Thomas Taylor,  Books  ,Academic,542.34,2,10,GIFT CARD,13-Jan-2023,processing,Central,Colorado
ORD-110203,CUST-4906,Michael Harris,Sports,Fitness Equipment,485.59,4,0,  Gift Card  ,2022-11-05,Cancelled,South,Georgia
ORD-102988,CUST-5404,Charles Wilson,food & beverage,Organic,1079.09,4,,gift card,2024-02-07,Returned,East,Indiana
ORD-110562,CUST-3427,Thomas Jones,Food & Beverage,Supplements,141.06,9,0,Credit Card,08-Sep-2023,Shipped,Central,Missouri
ORD-106706,CUST-3785,Betty Wright,  Books  ,Non-Fiction,1395.23,2,5,Bank Transfer,01/29/2024,  Shipped  ,Central,Minnesota
ORD-103615,CUST-2809,James Thomas,home & garden,Furniture,135.09,9,20,GIFT CARD,2022-10-28,Returned,South,North Carolina
ORD-106829,CUST-1308,Joseph Anderson,Sports,Fitness Equipment,610.48,6,5,CREDIT CARD,08/24/2022,Delivered,Central,Kansas
ORD-100927,CUST-1009,Thomas Wright,Books,Fiction,814.74,8,0,PayPal,2023-07-17,returned,North,New Jersey
ORD-100286,CUST-1465,Emily Anderson,Beauty,Haircare,701.07,9,5,Bank Transfer,05/03/2022,Delivered,Central,Minnesota
ORD-106798,CUST-4030,David Wright,Toys,Action Figures,151.58,3,5,Debit Card,2022-09-07,,East,Wisconsin
ORD-100930,CUST-4385,David Allen,toys,Puzzles,213.34,1,,Bank Transfer,2023-06-20,Returned,West,Oregon
ORD-108686,CUST-4076,Sarah Young,Food & Beverage,Snacks,476.9,7,0,Bank Transfer,10/19/2022,RETURNED,West,Washington
ORD-108015,CUST-2217,Margaret King,Books,Comics,1159.5,1,0,bank transfer,07-Apr-2023,Cancelled,South,North Carolina
ORD-102471,CUST-2098,Daniel King,sports,Team Sports,1446.22,2,0,  Bank Transfer  ,12-Nov-2023,  Returned  ,East,Illinois
ORD-113182,CUST-3273,Christopher Martin,Electronics,Cameras,171.85,4,0,Credit Card,2022-01-14,Cancelled,West,Oregon
ORD-103881,CUST-1250,John Brown,Beauty,Personal Care,1098.57,1,0,Credit Card,10-Mar-2023,Delivered,East,Indiana
ORD-108763,CUST-4538,Mark Jones,Toys,Board Games,1348.47,3,5,Credit Card,2022-11-30,Cancelled,West,Arizona
ORD-102250,CUST-3708,William Smith,Beauty,Haircare,145.32,5,0,Gift Card,2022-04-29,Shipped,North,Massachusetts
ORD-101769,CUST-3540,David Williams,Food & Beverage,Snacks,594.74,2,0,Debit Card,11-Apr-2023,PROCESSING,South,Florida
ORD-104148,CUST-3708,Karen Williams,Beauty,Makeup,1094.76,3,0,Debit Card,25-Sep-2023,Processing,Central,Iowa
ORD-102315,CUST-4659,Robert Harris,Home & Garden,Furniture,201.58,6,,Gift Card,17-Apr-2024,cancelled,West,Oregon
ORD-104004,CUST-5753,Ashley Anderson,Food & Beverage,Snacks,228.13,6,10,debit card,15-Apr-2023,Delivered,North,New York
ORD-102351,CUST-4243,Linda Lewis,Toys,STEM Toys,1370.36,9,0,BANK TRANSFER,28-Feb-2023,RETURNED,South,North Carolina
ORD-112782,CUST-5606,Sarah Jackson,Books,Fiction,208.58,4,10,  Gift Card  ,15-Jan-2024,Returned,South,Florida
ORD-110912,CUST-2652,John Martin,Home & Garden,Kitchenware,307.68,2,20,PayPal,04/18/2022,RETURNED,North,Connecticut
ORD-107874,CUST-3616,Jessica Jones,HOME & GARDEN,Kitchenware,805.61,3,5,Bank Transfer,28-Feb-2022,Shipped,West,Washington
ORD-101688,CUST-4674,Margaret White,Toys,Dolls,911.35,7,10,Debit Card,04-Jan-2024,Delivered,South,Texas
ORD-103410,CUST-4330,William Smith,Books,Comics,619.73,8,0,PayPal,10-Jun-2023,Processing,Central,Minnesota
ORD-102704,CUST-3948,John Johnson,  Food & Beverage  ,Coffee & Tea,1156.39,4,10,Gift Card,05/28/2022,Processing,Central,Iowa
ORD-101911,CUST-2026,Sandra Thomas,Electronics,Laptops,1315.59,3,15,Bank Transfer,2023-05-06,Cancelled,Central,Colorado
